Time,Vrms,Irms,Temperature,Vibration
2026-06-21 13:25:20,274.62,36.15,62.63,0.56
2026-06-21 13:25:22,265.10,37.38,66.45,0.92
2026-06-21 13:25:25,274.35,36.19,64.34,0.80
2026-06-21 13:25:27,272.64,36.49,62.75,0.81
2026-06-21 13:25:29,280.89,35.42,62.91,1.06
2026-06-21 13:25:31,263.09,37.72,69.36,1.09
2026-06-21 13:25:34,290.52,34.17,60.57,1.25
2026-06-21 13:25:36,263.04,37.74,67.84,0.71
2026-06-21 13:25:39,286.40,34.67,60.70,1.10
2026-06-21 13:25:41,285.24,34.83,59.82,1.26
2026-06-21 13:25:43,285.80,34.74,62.21,1.09
2026-06-21 13:25:46,283.69,35.01,61.84,1.13
2026-06-21 13:25:48,283.09,35.09,61.24,1.06
2026-06-21 13:25:51,285.18,34.82,60.70,1.27
2026-06-21 13:25:53,280.61,35.44,63.14,0.90
2026-06-21 13:25:55,296.53,33.51,58.22,0.89
2026-06-21 13:25:57,251.87,39.39,71.46,1.04
2026-06-21 13:25:59,282.95,35.16,63.10,0.59
2026-06-21 13:26:01,258.21,38.37,68.63,1.19
2026-06-21 13:26:04,270.42,36.74,67.12,0.92
2026-06-21 13:26:06,276.25,35.95,64.25,1.21
2026-06-21 13:26:08,289.69,34.29,57.61,0.96
2026-06-21 13:26:11,267.48,37.07,67.74,0.95
2026-06-21 13:26:14,269.67,36.85,66.41,0.88
2026-06-21 13:26:16,291.73,34.06,59.57,0.64
2026-06-21 13:26:18,264.15,37.54,66.24,0.69
2026-06-21 13:26:20,270.31,36.77,66.04,0.95
2026-06-21 13:26:22,267.02,37.10,67.05,1.14
2026-06-21 13:26:25,276.58,35.94,64.02,0.89
2026-06-21 13:26:27,262.02,37.89,67.34,0.77
2026-06-21 13:26:29,280.97,35.39,61.87,0.74
2026-06-21 13:26:32,287.40,34.56,62.56,1.01
2026-06-21 13:26:34,282.54,35.15,63.12,0.81
2026-06-21 13:26:36,252.96,39.20,70.81,0.85
2026-06-21 13:26:39,258.41,38.36,68.58,1.00
2026-06-21 13:26:41,261.19,38.00,68.61,0.87
2026-06-21 13:26:44,291.66,34.08,59.07,1.14
2026-06-21 13:26:46,253.93,39.02,70.92,1.19
2026-06-21 13:26:48,267.41,37.07,67.69,1.30
2026-06-21 13:26:51,286.91,34.62,60.98,1.12
2026-06-21 13:26:53,256.49,38.61,69.87,0.90
2026-06-21 13:26:56,272.73,36.45,63.52,0.89
2026-06-21 13:26:58,287.14,34.57,61.04,0.95
2026-06-21 13:27:00,259.47,38.21,69.00,0.77
2026-06-21 13:27:03,263.68,37.63,66.48,1.04
2026-06-21 13:27:05,251.88,39.37,71.07,1.04
2026-06-21 13:27:07,254.29,38.96,69.53,1.25
2026-06-21 13:27:09,287.45,34.55,61.64,0.89
2026-06-21 13:27:11,257.23,38.52,70.70,0.86
2026-06-21 13:27:14,252.44,39.26,70.97,1.16
2026-06-21 13:27:17,258.69,38.30,69.01,1.41
2026-06-21 13:27:19,291.42,34.09,58.35,1.16
2026-06-21 13:27:21,296.06,33.56,59.61,1.26
2026-06-21 13:27:24,290.60,34.19,60.03,0.88
2026-06-21 13:27:26,260.13,38.13,67.98,1.16
2026-06-21 13:27:29,287.56,34.54,61.87,1.07
2026-06-21 13:27:31,286.62,34.66,59.89,1.01
2026-06-21 13:27:33,296.57,33.52,59.63,1.30
2026-06-21 13:27:35,262.92,37.76,66.62,1.05
2026-06-21 13:27:38,253.87,39.02,71.93,1.11
2026-06-21 13:27:40,259.41,38.22,70.16,1.04
2026-06-21 13:27:43,297.07,33.44,58.23,0.98
2026-06-21 13:27:45,274.84,36.14,64.35,0.95
2026-06-21 13:27:47,287.35,34.56,59.90,1.12
2026-06-21 13:27:50,281.66,35.27,61.38,0.73
2026-06-21 13:27:52,285.07,34.85,62.13,0.93
2026-06-21 13:27:55,264.56,37.47,68.33,0.95
2026-06-21 13:27:57,267.08,37.15,69.29,0.93
2026-06-21 13:27:59,264.60,37.46,66.80,1.22
2026-06-21 13:28:01,281.30,35.35,62.07,1.13
2026-06-21 13:28:03,271.99,36.56,64.41,0.57
2026-06-21 13:28:06,287.71,34.52,60.20,1.16
2026-06-21 13:28:08,259.74,38.18,69.27,1.21
2026-06-21 13:28:09,275.29,36.04,64.35,0.99
2026-06-21 13:28:11,258.32,38.35,68.94,1.21
2026-06-21 13:28:12,296.61,33.50,61.03,0.95
2026-06-21 13:28:13,295.20,33.70,57.93,0.99
2026-06-21 13:28:15,255.73,38.72,69.04,1.08
2026-06-21 13:28:17,287.70,34.51,61.69,0.89
2026-06-21 13:28:19,292.47,34.01,61.87,1.06
2026-06-21 13:28:20,253.18,39.15,71.93,1.04
2026-06-21 13:28:22,255.09,38.83,70.12,1.11
2026-06-21 13:28:23,295.74,33.62,57.68,1.15
2026-06-21 13:28:24,276.68,35.90,63.25,1.08
2026-06-21 13:28:26,295.76,33.60,58.50,0.78
2026-06-21 13:28:27,263.56,37.64,67.52,0.69
2026-06-21 13:28:28,275.95,35.99,63.63,1.10
2026-06-21 13:28:30,285.20,34.81,60.01,0.98
2026-06-21 13:28:31,261.97,37.90,68.44,1.13
2026-06-21 13:28:32,283.45,35.03,60.96,0.87
2026-06-21 13:28:34,258.72,38.30,69.29,1.07
2026-06-21 13:28:36,262.68,37.78,68.51,0.97
2026-06-21 13:28:37,268.90,36.90,68.09,1.29
2026-06-21 13:28:39,279.27,35.58,61.12,0.92
2026-06-21 13:28:40,269.26,36.88,63.81,1.26
2026-06-21 13:28:41,255.52,38.76,70.05,0.92
2026-06-21 13:28:43,262.25,37.86,68.72,0.97
2026-06-21 13:28:44,287.69,34.51,60.99,1.37
2026-06-21 13:28:45,289.18,34.33,62.07,0.63
2026-06-21 13:28:47,284.38,34.91,62.13,1.22
2026-06-21 13:28:48,282.82,35.14,61.85,0.84
2026-06-21 13:28:49,294.74,33.74,60.29,0.90
2026-06-21 13:28:51,270.68,36.72,67.56,1.07
2026-06-21 13:28:52,272.90,36.42,65.50,1.05
2026-06-21 13:28:53,284.60,34.90,62.27,1.00
2026-06-21 13:28:55,274.67,36.16,64.99,1.04
2026-06-21 13:28:56,283.33,35.06,60.67,1.13
2026-06-21 13:28:58,264.18,37.55,67.50,1.02
2026-06-21 13:28:59,272.91,36.40,64.64,0.96
2026-06-21 13:29:00,260.50,38.10,69.70,0.93
2026-06-21 13:29:02,259.41,38.22,68.24,0.86
2026-06-21 13:29:03,273.77,36.28,64.69,0.89
2026-06-21 13:29:04,289.06,34.34,61.18,0.91
2026-06-21 13:29:06,271.19,36.67,65.92,1.02
2026-06-21 13:29:07,271.40,36.63,65.61,1.11
2026-06-21 13:29:09,280.12,35.48,63.11,1.12
2026-06-21 13:29:10,267.85,37.02,64.59,1.23
2026-06-21 13:29:11,290.72,34.18,61.98,0.87
2026-06-21 13:29:13,274.89,36.12,65.23,0.73
2026-06-21 13:29:14,266.95,37.13,67.09,1.11
2026-06-21 13:29:16,294.39,33.78,59.69,0.80
2026-06-21 13:29:17,263.51,37.65,66.97,1.04
2026-06-21 13:29:18,285.01,34.83,61.80,0.90
2026-06-21 13:29:20,292.63,33.98,57.43,1.09
2026-06-21 13:29:21,253.94,39.02,70.12,1.29
2026-06-21 13:29:22,281.62,35.31,61.59,1.02
2026-06-21 13:29:24,276.83,35.92,64.40,0.83
2026-06-21 13:29:25,267.63,37.04,66.46,1.03
2026-06-21 13:29:26,268.97,36.93,65.48,0.70
2026-06-21 13:29:28,261.79,37.92,67.20,1.22
2026-06-21 13:29:29,275.97,35.96,64.66,1.34
2026-06-21 13:29:31,275.22,36.05,63.38,1.22
2026-06-21 13:29:33,266.04,37.23,66.62,1.03
2026-06-21 13:29:34,280.61,35.44,63.74,0.91
2026-06-21 13:29:35,255.94,38.69,69.43,1.29
2026-06-21 13:29:37,258.93,38.29,65.88,0.96
2026-06-21 13:29:38,252.91,39.20,70.78,0.87
2026-06-21 13:29:39,265.76,37.29,68.17,1.15
2026-06-21 13:29:41,269.96,36.81,66.16,1.10
2026-06-21 13:29:42,274.18,36.23,64.77,1.00
2026-06-21 13:29:44,253.54,39.10,71.47,0.71
2026-06-21 13:29:45,284.21,34.95,60.41,1.02
2026-06-21 13:29:46,293.88,33.83,59.21,1.21
2026-06-21 13:29:48,263.87,37.59,68.79,1.00
2026-06-21 13:29:49,281.69,35.29,60.53,1.53
2026-06-21 13:29:50,260.84,38.04,69.48,1.11
2026-06-21 13:29:52,286.88,34.62,60.64,0.50
2026-06-21 13:29:53,294.60,33.77,58.78,0.87
2026-06-21 13:29:55,264.08,37.55,67.75,0.90
2026-06-21 13:29:56,291.46,34.08,60.63,0.98
2026-06-21 13:29:58,263.65,37.63,67.83,0.98
2026-06-21 13:29:59,264.81,37.43,67.27,1.01
2026-06-21 13:30:00,286.61,34.66,61.09,1.18
2026-06-21 13:30:02,275.33,36.07,64.44,1.13
2026-06-21 13:30:03,253.26,39.14,70.25,0.96
2026-06-21 13:30:05,276.86,35.90,62.14,1.04
2026-06-21 13:30:06,268.78,36.93,65.55,0.99
2026-06-21 13:30:08,273.38,36.36,64.35,0.83
2026-06-21 13:30:10,290.61,34.19,59.15,1.14
2026-06-21 13:30:12,272.01,36.57,65.46,0.86
2026-06-21 13:30:14,296.68,33.51,58.73,1.13
2026-06-21 13:30:16,257.37,38.48,67.61,1.06
2026-06-21 13:30:17,268.06,36.98,66.08,0.98
2026-06-21 13:30:19,252.86,39.20,69.94,1.04
2026-06-21 13:30:21,266.19,37.21,64.56,1.09
2026-06-21 13:30:23,257.66,38.46,69.09,0.94
2026-06-21 13:30:25,292.31,34.02,60.03,1.21
2026-06-21 13:30:26,285.80,34.74,59.86,0.88
2026-06-21 13:30:28,264.46,37.49,68.28,1.11
2026-06-21 13:30:31,273.12,36.39,63.88,1.01
2026-06-21 13:30:33,264.63,37.47,66.39,1.05
2026-06-21 13:30:34,263.94,37.57,68.67,1.31
2026-06-21 13:30:36,287.30,34.56,61.94,0.87
2026-06-21 13:30:37,285.23,34.82,60.76,0.90
2026-06-21 13:30:39,267.87,37.03,65.93,0.73
2026-06-21 13:30:40,276.58,35.94,61.85,1.32
2026-06-21 13:30:41,288.80,34.38,61.16,1.13
2026-06-21 13:30:43,296.27,33.55,57.24,0.69
2026-06-21 13:30:44,258.77,38.31,68.90,1.21
2026-06-21 13:30:46,278.23,35.72,60.34,0.78
2026-06-21 13:30:47,262.69,37.79,68.05,1.37
2026-06-21 13:30:48,261.56,37.95,66.41,1.50
2026-06-21 13:30:50,261.55,37.95,66.75,1.04
2026-06-21 13:30:51,272.33,36.49,64.19,0.64
2026-06-21 13:30:53,292.75,33.96,59.87,0.89
2026-06-21 13:30:54,289.20,34.35,60.45,1.52
2026-06-21 13:30:56,266.57,37.17,67.23,0.89
2026-06-21 13:30:57,285.80,34.74,60.08,1.11
2026-06-21 13:30:58,271.35,36.64,65.24,1.17
2026-06-21 13:31:00,252.90,39.20,72.07,0.93
2026-06-21 13:31:01,264.11,37.54,68.22,1.01
2026-06-21 13:31:03,258.25,38.38,70.42,1.12
2026-06-21 13:31:04,296.05,33.56,57.59,0.80
2026-06-21 13:31:05,254.01,39.02,70.64,1.38
2026-06-21 13:31:07,273.65,36.31,64.54,0.96
2026-06-21 13:31:08,255.63,38.74,71.08,1.04
2026-06-21 13:31:10,281.46,35.32,62.04,0.93
2026-06-21 13:31:11,262.95,37.76,68.78,1.33
2026-06-21 13:31:13,258.87,38.30,67.93,1.20
2026-06-21 13:31:14,266.04,37.25,65.93,0.96
2026-06-21 13:31:15,273.80,36.29,64.51,1.03
2026-06-21 13:31:17,278.87,35.62,62.61,1.25
2026-06-21 13:31:18,254.05,39.00,71.18,1.01
2026-06-21 13:31:19,261.55,37.95,67.84,0.94
2026-06-21 13:31:21,271.23,36.66,66.32,0.98
2026-06-21 13:31:22,265.73,37.28,66.60,1.04
2026-06-21 13:31:23,294.77,33.73,60.52,1.20
2026-06-21 13:31:25,286.13,34.71,58.67,1.33
2026-06-21 13:31:26,268.67,36.93,66.85,1.12
2026-06-21 13:31:28,261.73,37.93,69.33,1.10
2026-06-21 13:31:29,290.35,34.23,60.83,0.93
2026-06-21 13:31:30,265.58,37.32,67.00,1.07
2026-06-21 13:31:32,293.75,33.86,58.83,0.79
2026-06-21 13:31:33,254.25,38.97,70.65,1.09
2026-06-21 13:31:35,264.46,37.49,66.00,0.77
2026-06-21 13:31:37,281.86,35.27,63.01,0.83
2026-06-21 13:31:38,283.65,35.01,62.31,1.06
2026-06-21 13:31:40,262.98,37.74,68.43,1.21
2026-06-21 13:31:41,296.01,33.59,59.00,1.07
2026-06-21 13:31:42,291.94,34.04,59.86,1.21
2026-06-21 13:31:44,286.18,34.72,61.20,0.88
2026-06-21 13:31:45,261.15,38.00,67.21,0.77
2026-06-21 13:31:46,252.37,39.28,71.77,1.27
2026-06-21 13:31:48,263.82,37.59,68.02,1.02
2026-06-21 13:31:49,286.73,34.63,60.96,1.04
2026-06-21 13:31:51,258.03,38.41,68.35,1.02
2026-06-21 13:31:52,258.80,38.29,68.43,1.02
2026-06-21 13:31:53,262.42,37.83,67.02,1.07
2026-06-21 13:31:55,297.12,33.45,58.60,1.04
2026-06-21 13:31:56,296.72,33.48,60.85,1.28
2026-06-21 13:31:57,260.09,38.14,69.49,0.93
2026-06-21 13:32:01,288.65,34.41,60.04,1.10
2026-06-21 13:32:10,254.12,38.99,69.60,1.37
2026-06-21 13:32:13,293.95,33.83,60.14,0.99
2026-06-21 13:32:19,294.55,33.76,61.68,0.76
2026-06-21 13:32:21,290.65,34.20,59.64,0.92
2026-06-21 13:32:23,267.04,37.15,66.74,1.42
2026-06-21 13:32:25,251.90,39.35,72.42,0.87
2026-06-21 13:32:29,253.33,39.11,70.68,0.94
2026-06-21 13:32:31,266.07,37.25,65.43,0.52
2026-06-21 13:32:33,287.17,34.60,60.07,1.17
2026-06-21 13:32:34,274.27,36.22,65.79,0.90
2026-06-21 13:32:36,257.68,38.46,69.86,1.08
2026-06-21 13:32:37,288.22,34.46,60.68,0.97
2026-06-21 13:32:39,277.21,35.88,63.31,0.90
2026-06-21 13:32:40,279.31,35.61,62.18,0.76
2026-06-21 13:32:41,280.25,35.48,62.47,1.20
2026-06-21 13:32:43,279.02,35.61,64.61,0.73
2026-06-21 13:32:44,260.07,38.14,68.81,0.57
2026-06-21 13:32:46,263.07,37.73,65.48,1.07
2026-06-21 13:32:47,256.15,38.66,69.67,1.10
2026-06-21 13:32:49,267.89,37.03,65.77,1.16
2026-06-21 13:32:53,281.69,35.29,63.25,0.80
2026-06-21 13:32:58,270.06,36.77,65.26,0.84
2026-06-21 13:33:00,269.66,36.85,64.27,0.67
2026-06-21 13:33:02,291.79,34.05,58.97,1.17
2026-06-21 13:33:04,271.07,36.66,66.58,1.20
2026-06-21 13:33:05,279.78,35.52,61.49,1.01
2026-06-21 13:33:07,278.49,35.66,64.38,0.85
2026-06-21 13:33:08,257.45,38.49,69.69,1.09
2026-06-21 13:33:10,278.96,35.61,62.02,0.96
2026-06-21 13:33:11,271.35,36.59,63.70,1.02
2026-06-21 13:33:12,282.26,35.23,62.65,1.20
2026-06-21 13:33:14,295.71,33.63,58.20,0.95
2026-06-21 13:33:16,292.57,33.95,56.97,0.66
2026-06-21 13:33:17,255.30,38.79,71.77,0.87
2026-06-21 13:33:19,280.42,35.41,62.79,1.16
2026-06-21 13:33:20,259.17,38.25,71.39,1.09
2026-06-21 13:33:22,296.76,33.48,60.95,0.80
2026-06-21 13:33:23,295.43,33.66,59.89,1.04
2026-06-21 13:33:24,270.56,36.74,65.51,0.73
2026-06-21 13:33:26,284.60,34.90,59.86,1.15
2026-06-21 13:33:27,293.10,33.92,57.78,1.10
2026-06-21 13:33:29,278.92,35.63,61.79,1.06
2026-06-21 13:33:30,261.25,37.99,68.80,0.88
2026-06-21 13:33:32,274.68,36.13,63.72,1.03
2026-06-21 13:33:33,260.29,38.11,70.22,0.88
2026-06-21 13:33:34,283.31,35.05,61.68,1.23
2026-06-21 13:33:36,279.07,35.61,63.97,0.85
2026-06-21 13:33:37,285.12,34.82,63.19,1.17
2026-06-21 13:33:38,265.69,37.28,66.70,0.88
2026-06-21 13:33:40,260.36,38.12,69.72,0.65
2026-06-21 13:33:41,294.13,33.81,58.92,1.30
2026-06-21 13:33:43,266.02,37.26,67.95,0.88
2026-06-21 13:33:44,266.59,37.17,65.83,0.62
2026-06-21 13:33:45,256.18,38.65,69.86,0.85
2026-06-21 13:33:47,279.12,35.63,62.31,1.10
2026-06-21 13:33:49,283.88,34.99,62.32,0.94
2026-06-21 13:33:50,275.38,36.05,63.10,0.83
2026-06-21 13:33:51,286.86,34.63,60.05,0.86
2026-06-21 13:33:53,279.44,35.55,61.38,0.65
2026-06-21 13:33:54,293.02,33.93,60.08,0.81
2026-06-21 13:33:55,267.64,37.04,65.76,1.17
2026-06-21 13:33:57,261.41,37.97,69.74,1.05
2026-06-21 13:33:58,263.56,37.64,67.12,0.82
2026-06-21 13:34:00,289.79,34.24,58.81,1.35
2026-06-21 13:34:01,295.15,33.67,59.51,1.01
2026-06-21 13:34:02,258.79,38.31,68.80,0.95
2026-06-21 13:34:04,260.81,38.05,68.12,1.05
2026-06-21 13:34:05,255.74,38.72,70.60,0.88
2026-06-21 13:34:06,274.61,36.15,65.63,0.64
2026-06-21 13:34:08,260.78,38.05,69.99,1.00
2026-06-21 13:34:09,268.57,36.99,67.01,1.46
2026-06-21 13:34:10,259.49,38.21,68.24,1.00
2026-06-21 13:34:12,283.32,35.06,61.89,0.51
2026-06-21 13:34:13,293.93,33.81,59.86,1.10
2026-06-21 13:36:51,280.58,35.45,60.78,1.10
2026-06-21 13:36:53,289.81,34.26,60.13,0.98
2026-06-21 13:36:56,267.09,37.15,65.09,1.05
2026-06-21 13:37:02,289.73,34.29,58.78,0.97
2026-06-22 03:29:53,253.68,39.06,70.82,0.98
2026-06-22 03:29:55,280.64,35.46,62.61,1.24
2026-06-22 03:29:57,287.79,34.48,59.90,1.20
2026-06-22 03:29:58,267.08,37.15,66.21,1.27
2026-06-22 03:30:00,272.71,36.42,65.74,1.00
2026-06-22 03:30:01,254.29,38.96,71.37,1.13
2026-06-22 03:30:03,296.86,33.50,58.76,0.91
2026-06-22 03:30:04,266.12,37.23,66.87,0.71
2026-06-22 03:30:06,269.37,36.86,66.11,0.65
2026-06-22 03:30:08,290.12,34.22,61.58,0.89
2026-06-22 03:30:11,289.18,34.34,60.02,1.25
2026-06-22 03:30:13,266.70,37.17,64.20,0.89
2026-06-22 03:30:14,286.53,34.66,60.42,0.62
2026-06-22 03:30:16,257.94,38.42,70.31,1.17
2026-06-22 03:30:18,258.25,38.36,70.39,0.84
2026-06-22 03:30:19,277.00,35.82,62.11,0.61
2026-06-22 03:30:21,287.84,34.50,59.40,1.01
2026-06-22 03:30:23,275.38,36.05,64.41,0.81
2026-06-22 03:30:25,267.60,37.07,66.42,0.67
2026-06-22 03:30:26,292.65,33.97,57.28,0.87
2026-06-22 03:30:28,270.58,36.73,65.98,0.80
2026-06-22 03:30:30,286.61,34.64,58.72,1.36
2026-06-22 03:30:32,283.85,35.00,62.13,0.68
2026-06-22 03:30:33,284.01,34.98,62.66,0.76
2026-06-22 03:30:35,258.23,38.36,67.97,1.13
2026-06-22 03:30:37,265.07,37.38,66.79,1.36
2026-06-22 03:30:39,295.40,33.67,59.55,1.36
2026-06-22 03:30:41,266.51,37.18,67.17,0.96
2026-06-22 03:30:42,260.74,38.06,66.66,0.77
2026-06-22 03:30:44,291.95,34.04,58.62,1.48
2026-06-22 03:30:45,257.23,38.52,68.88,1.09
2026-06-22 03:30:46,294.91,33.73,58.43,0.94
2026-06-22 03:30:48,265.39,37.36,68.07,1.12
2026-06-22 03:30:49,271.94,36.53,66.28,0.96
2026-06-22 03:30:50,252.84,39.19,73.11,0.77
2026-06-22 03:30:52,279.62,35.52,61.87,0.69
2026-06-22 03:30:53,260.41,38.10,68.08,0.66
2026-06-22 03:30:55,287.98,34.48,61.66,1.13
2026-06-22 03:30:57,270.87,36.69,63.81,0.90
2026-06-22 03:30:59,290.27,34.23,61.48,0.87
2026-06-22 03:31:00,255.55,38.75,71.75,1.27
2026-06-22 03:31:02,254.98,38.85,68.98,1.46
2026-06-22 03:31:04,292.84,33.96,58.91,1.00
2026-06-22 03:31:05,252.72,39.24,71.46,0.84
2026-06-22 03:31:06,289.90,34.25,58.68,0.92
2026-06-22 03:31:08,274.68,36.13,64.01,0.92
2026-06-22 03:31:09,266.69,37.17,66.31,0.88
2026-06-22 03:31:10,276.32,35.94,65.39,1.01
2026-06-22 03:31:12,254.85,38.87,69.94,0.86
2026-06-22 03:31:13,256.11,38.66,70.46,0.88
2026-06-22 03:31:15,255.98,38.69,69.67,0.99
2026-06-22 03:31:16,275.11,36.07,63.87,1.06
2026-06-22 03:31:18,291.71,34.07,60.36,0.51
2026-06-22 03:31:19,271.83,36.57,63.99,1.09
2026-06-22 03:31:21,284.73,34.88,62.36,0.86
2026-06-22 03:31:22,287.02,34.58,61.14,0.93
2026-06-22 03:31:24,289.46,34.32,59.78,1.17
2026-06-22 03:31:25,281.25,35.29,62.25,0.88
2026-06-22 03:31:27,280.60,35.44,61.89,1.10
2026-06-22 03:31:28,263.12,37.72,68.53,1.05
2026-06-22 03:31:30,268.56,36.99,66.23,1.31
2026-06-22 03:31:31,274.11,36.24,64.04,1.06
2026-06-22 03:31:32,280.82,35.43,61.33,0.88
2026-06-22 03:31:34,285.01,34.83,61.86,1.11
2026-06-22 03:31:36,274.86,36.12,64.38,0.82
2026-06-22 03:31:38,272.67,36.47,64.59,1.14
2026-06-22 03:31:40,261.38,37.98,67.72,0.61
2026-06-22 03:31:41,270.23,36.77,66.74,1.22
2026-06-22 03:31:43,262.29,37.85,68.97,0.81
2026-06-22 03:31:45,286.08,34.70,61.59,0.97
2026-06-22 03:31:46,286.82,34.61,61.65,1.28
2026-06-22 03:31:47,259.18,38.25,69.18,1.02
2026-06-22 03:31:49,285.65,34.76,61.26,1.17
2026-06-22 03:31:50,285.36,34.80,62.28,1.25
2026-06-22 03:31:51,272.98,36.40,64.64,1.27
2026-06-22 03:31:53,266.11,37.23,67.03,0.97
2026-06-22 03:31:54,280.03,35.49,62.33,1.08
2026-06-22 03:31:56,286.52,34.67,61.04,0.85
2026-06-22 03:31:57,289.32,34.31,61.94,1.17
2026-06-22 03:31:59,274.47,36.17,65.39,1.02
2026-06-22 03:32:01,265.11,37.38,67.35,1.06
2026-06-22 03:32:02,271.58,36.59,65.14,0.86
2026-06-22 03:32:03,254.69,38.90,70.09,0.99
2026-06-22 03:32:05,295.46,33.63,58.97,1.30
2026-06-22 03:32:06,282.31,35.19,62.86,0.71
2026-06-22 03:32:08,260.32,38.11,70.11,1.02
2026-06-22 03:32:09,287.76,34.49,62.41,0.79
2026-06-22 03:32:11,296.00,33.56,59.23,1.08
2026-06-22 03:32:12,273.08,36.41,65.03,1.09
2026-06-22 03:32:13,275.88,35.99,64.13,0.93
2026-06-22 03:32:15,290.29,34.23,59.63,1.02
2026-06-22 03:32:16,290.01,34.24,59.48,0.98
2026-06-22 03:32:18,264.08,37.55,67.09,1.00
2026-06-22 03:32:19,293.77,33.86,57.87,0.88
2026-06-22 03:32:21,279.30,35.61,64.48,1.20
2026-06-22 03:32:23,265.35,37.34,68.06,1.02
2026-06-22 03:32:25,277.37,35.85,64.42,0.86
2026-06-22 03:32:30,288.03,34.47,61.18,0.88
2026-06-22 03:32:35,288.38,34.45,59.82,0.87
2026-06-22 03:32:40,296.79,33.47,57.87,1.11
2026-06-22 03:32:43,252.32,39.31,70.78,1.12
2026-06-22 03:32:45,252.67,39.24,71.18,0.92
2026-06-22 03:32:48,267.42,37.07,66.44,0.84
2026-06-22 03:32:50,269.36,36.86,65.17,0.78
2026-06-22 03:32:52,270.38,36.74,66.40,1.12
2026-06-22 03:32:54,271.63,36.60,65.89,1.22
2026-06-22 03:32:57,273.38,36.35,64.30,1.14
2026-06-22 03:32:59,271.83,36.58,67.00,0.74
2026-06-22 03:33:01,290.70,34.17,58.97,1.03
2026-06-22 03:33:03,273.19,36.39,64.49,1.19
2026-06-22 03:33:06,273.70,36.30,65.04,1.33
2026-06-22 03:33:08,258.33,38.37,68.68,1.44
2026-06-22 03:33:11,255.77,38.72,70.20,0.79
2026-06-22 03:33:13,252.48,39.26,71.12,0.98
2026-06-22 03:33:15,271.21,36.66,65.54,1.44
2026-06-22 03:33:18,257.00,38.55,69.50,1.32
2026-06-22 03:33:20,276.73,35.91,62.61,0.91
2026-06-22 03:33:22,280.08,35.51,62.70,0.99
2026-06-22 03:33:24,262.86,37.77,67.09,1.20
2026-06-22 03:33:27,282.66,35.16,62.60,1.37
2026-06-22 03:33:29,267.95,37.03,66.63,0.86
2026-06-22 03:33:31,269.16,36.91,65.08,0.97
2026-06-22 03:33:33,284.42,34.92,61.68,0.82
2026-06-22 03:33:35,262.78,37.78,68.09,0.74
2026-06-22 03:33:38,293.46,33.89,57.94,0.81
2026-06-22 03:33:41,272.07,36.56,65.49,0.76
2026-06-22 03:33:43,289.69,34.29,59.77,0.66
2026-06-22 03:33:46,275.85,35.99,62.69,1.09
2026-06-22 03:33:48,285.13,34.82,61.44,0.81
2026-06-22 03:33:51,254.62,38.91,70.50,0.94
2026-06-22 03:33:53,290.91,34.14,60.31,0.78
2026-06-22 03:33:55,284.30,34.93,60.89,0.87
2026-06-22 03:33:57,278.80,35.65,64.78,1.13
2026-06-22 03:34:00,259.50,38.22,66.14,0.94
2026-06-22 03:34:02,276.41,35.90,63.35,1.33
2026-06-22 03:34:05,284.20,34.95,60.84,1.06
2026-06-22 03:34:07,294.56,33.77,60.84,1.20
2026-06-22 03:34:10,253.09,39.17,71.58,1.04
2026-06-22 03:34:13,252.06,39.33,71.53,1.00
2026-06-22 03:34:15,283.43,35.04,61.07,0.99
2026-06-22 03:34:17,262.69,37.79,68.82,0.87
2026-06-22 03:34:20,285.11,34.83,60.52,0.75
2026-06-22 03:34:22,265.97,37.24,66.31,1.27
2026-06-22 03:34:25,275.02,36.09,64.95,0.90
2026-06-22 03:34:26,259.23,38.25,70.13,0.96
2026-06-22 03:34:29,267.76,37.08,63.62,0.91
2026-06-22 03:34:33,267.56,37.05,66.28,1.33
2026-06-22 03:34:35,264.65,37.45,67.08,1.10
2026-06-22 03:34:39,292.22,34.01,59.24,1.10
2026-06-22 03:34:41,279.90,35.53,60.48,1.14
2026-06-22 03:34:43,294.01,33.82,58.06,1.09
2026-06-22 03:34:45,274.43,36.19,63.51,0.68
2026-06-22 03:34:48,284.17,34.94,59.44,1.07
2026-06-22 03:34:50,272.74,36.43,63.52,0.96
2026-06-22 03:34:52,255.24,38.80,70.40,1.08
2026-06-22 03:34:55,252.35,39.28,71.67,1.00
2026-06-22 03:34:57,270.26,36.75,65.84,1.21
2026-06-22 03:35:00,267.27,37.10,67.46,0.98
2026-06-22 03:35:02,265.35,37.34,66.32,1.17
2026-06-22 03:35:04,283.50,35.04,61.37,0.90
2026-06-22 03:35:06,252.83,39.20,70.09,0.75
2026-06-22 03:35:09,263.39,37.68,66.38,0.79
2026-06-22 03:35:12,267.00,37.13,66.63,1.27
2026-06-22 03:35:14,267.18,37.12,67.77,1.16
2026-06-22 03:35:16,259.69,38.19,68.87,0.58
2026-06-22 03:35:18,286.22,34.73,60.93,1.04
2026-06-22 03:35:21,276.96,35.87,64.13,1.05
2026-06-22 03:35:23,260.44,38.10,67.26,1.00
2026-06-22 03:35:25,277.07,35.87,64.86,1.11
2026-06-22 03:35:27,255.58,38.75,69.93,1.18
2026-06-22 03:35:30,254.96,38.85,69.59,0.82
2026-06-22 03:35:32,270.55,36.69,64.69,1.25
